State Name,State Code,City Code,City Name,County Code,County Name
PENNSYLVANIA,42,8920,WAYNESBORO,055,FRANKLIN
PENNSYLVANIA,42,8915,WAYNE,045,DELAWARE
ILLINOIS,17,8910,VIOLA,131,MERCER
IOWA,19,8910,WELLSBURG,075,GRUNDY
OHIO,39,8910,WESTVILLE,021,CHAMPAIGN
OHIO,39,8910,WESTVILLE,029,COLUMBIANA
OHIO,39,8910,WESTVILLE,099,MAHONING
PENNSYLVANIA,42,8910,WAYMART,127,WAYNE
MAINE,23,8906,WELLINGTON,021,PISCATAQUIS
PENNSYLVANIA,42,8906,WAVERLY,069,LACKAWANNA
MAINE,23,8905,WELLS,031,YORK
MAINE,23,8904,WELD,007,FRANKLIN
MAINE,23,8903,WEEKS MILLS,011,KENNEBEC
PENNSYLVANIA,42,8903,WATTSBURG,049,ERIE
ILLINOIS,17,8901,VILLA RIDGE,119,MADISON
ILLINOIS,17,8901,VILLA RIDGE,153,PULASKI
MAINE,23,8901,WAYNE,011,KENNEBEC
HAWAII,15,8900,WAHIAWA,003,HONOLULU
ILLINOIS,17,8900,VILLA PARK,043,DUPAGE
IOWA,19,8900,WELLMAN,183,WASHINGTON
MAINE,23,8900,WATERVILLE,011,KENNEBEC
OHIO,39,8900,WESTVIEW,093,LORAIN
PENNSYLVANIA,42,8900,WATSONTOWN,097,NORTHUMBERLAND
MAINE,23,8899,WATERBORO,031,YORK
MAINE,23,8898,WATERFORD FLAT,017,OXFORD
MAINE,23,8897,WASHINGTON,013,KNOX
MAINE,23,8895,WASHBURN,003,AROOSTOOK
ILLINOIS,17,8890,VILLA GROVE,041,DOUGLAS
IOWA,19,8890,WELDON,053,DECATUR
MAINE,23,8890,WARREN,013,KNOX
OHIO,39,8890,WEST UNITY,171,WILLIAMS
PENNSYLVANIA,42,8890,WATERFORD,049,ERIE
OHIO,39,8889,WEST VIEW,035,CUYAHOGA
PENNSYLVANIA,42,8889,WATERVILLE,081,LYCOMING
PENNSYLVANIA,42,8888,WATERFALL,057,FULTON
ILLINOIS,17,8880,VIENNA,087,JOHNSON
IOWA,19,8880,WEBSTER CITY,079,HAMILTON
OHIO,39,8880,WEST UNION,001,ADAMS
PENNSYLVANIA,42,8880,WASHINGTON,125,WASHINGTON
PENNSYLVANIA,42,8873,WASHINGTONVILLE,093,MONTOUR
PENNSYLVANIA,42,8872,WASHINGTON CROSSING,017,BUCKS
ILLINOIS,17,8870,VICTORIA,095,KNOX
IOWA,19,8870,WEBSTER,107,KEOKUK
OHIO,39,8870,WEST SALEM,169,WAYNE
PENNSYLVANIA,42,8870,WASHINGTON BORO,071,LANCASTER
PENNSYLVANIA,42,8865,WARWICK,029,CHESTER
PENNSYLVANIA,42,8862,WARRIORS MARK,061,HUNTINGDON
ILLINOIS,17,8860,VERSAILLES,009,BROWN
IOWA,19,8860,WEBB,041,CLAY
OHIO,39,8860,WEST RUSHVILLE,045,FAIRFIELD
ILLINOIS,17,8859,VERONA,063,GRUNDY
ILLINOIS,17,8857,VERNON HILLS,097,LAKE
ILLINOIS,17,8855,VERNON,121,MARION
OHIO,39,8855,WEST RICHFIELD,153,SUMMIT
PENNSYLVANIA,42,8855,WARRINGTON,017,BUCKS
PENNSYLVANIA,42,8852,WARRENDALE,003,ALLEGHENY
PENNSYLVANIA,42,8851,WARREN CENTER,015,BRADFORD
HAWAII,15,8850,VOLCANO,001,HAWAII
ILLINOIS,17,8850,VERMONT,057,FULTON
IOWA,19,8850,WAYLAND,087,HENRY
MAINE,23,8850,WALDOBORO,015,LINCOLN
OHIO,39,8850,WEST PORTSMOUTH,145,SCIOTO
PENNSYLVANIA,42,8850,WARREN,123,WARREN
PENNSYLVANIA,42,8845,WARMINSTER,017,BUCKS
OHIO,39,8844,WEST POINT,029,COLUMBIANA
PENNSYLVANIA,42,8843,WARFORDSBURG,057,FULTON
PENNSYLVANIA,42,8842,WARD,045,DELAWARE
PENNSYLVANIA,42,8841,WAPWALLOPEN,079,LUZERNE
ILLINOIS,17,8840,VERMILION,045,EDGAR
IOWA,19,8840,WAVERLY,017,BREMER
OHIO,39,8840,WESTON,173,WOOD
PENNSYLVANIA,42,8840,WANAMIE,079,LUZERNE
OHIO,39,8835,WESTMINSTER,003,ALLEN
ILLINOIS,17,8830,VERGENNES,077,JACKSON
IOWA,19,8830,WAUKON,005,ALLAMAKEE
MAINE,23,8830,WALDO,027,WALDO
OHIO,39,8830,WEST MILTON,109,MIAMI
PENNSYLVANIA,42,8830,WAMPUM,073,LAWRENCE
MAINE,23,8825,WALPOLE,015,LINCOLN
PENNSYLVANIA,42,8825,WALTERSBURG,051,FAYETTE
PENNSYLVANIA,42,8822,WALSTON,065,JEFFERSON
ILLINOIS,17,8820,VENICE,119,MADISON
IOWA,19,8820,WAUKEE,049,DALLAS
OHIO,39,8820,WEST MILLGROVE,173,WOOD
PENNSYLVANIA,42,8820,WALNUTPORT,095,NORTHAMPTON
MAINE,23,8817,WALES CORNER,001,ANDROSCOGGIN
PENNSYLVANIA,42,8817,WALNUT BOTTOM,041,CUMBERLAND
MAINE,23,8815,WAITE,029,WASHINGTON
OHIO,39,8815,WEST MIDDLETOWN,017,BUTLER
PENNSYLVANIA,42,8815,WALLINGFORD,045,DELAWARE
HAWAII,15,8810,SUNSET BEACH,003,HONOLULU
ILLINOIS,17,8810,VARNA,123,MARSHALL
IOWA,19,8810,WAUCOMA,065,FAYETTE
OHIO,39,8810,WEST MANSFIELD,091,LOGAN
PENNSYLVANIA,42,8810,WALLACETON,033,CLEARFIELD
ILLINOIS,17,8805,VAN ORIN,011,BUREAU
IOWA,19,8804,WATKINS,011,BENTON
HAWAII,15,8803,TRIPLER ARMY MEDICAL CENTER,003,HONOLULU
HAWAII,15,8800,SPRECKELSVILLE,009,MAUI
ILLINOIS,17,8800,VANDALIA,051,FAYETTE
IOWA,19,8800,WATERVILLE,005,ALLAMAKEE
MAINE,23,8800,VINALHAVEN,013,KNOX
OHIO,39,8800,WEST MANCHESTER,135,PREBLE
PENNSYLVANIA,42,8800,WALL,003,ALLEGHENY
PENNSYLVANIA,42,8797,VOWINCKEL,031,CLARION
PENNSYLVANIA,42,8796,WAGONTOWN,029,CHESTER
PENNSYLVANIA,42,8795,VOLANT,073,LAWRENCE
PENNSYLVANIA,42,8794,VIRGINVILLE,011,BERKS
ILLINOIS,17,8790,VALMEYER,133,MONROE
IOWA,19,8790,WATERLOO,013,BLACK HAWK
MAINE,23,8790,VIENNA,011,KENNEBEC
OHIO,39,8790,WEST LIBERTY,091,LOGAN
PENNSYLVANIA,42,8790,VINTONDALE,021,CAMBRIA
MAINE,23,8787,VERONA,009,HANCOCK
ILLINOIS,17,8785,VALLEY CITY,149,PIKE
MAINE,23,8785,VEAZIE,019,PENOBSCOT
PENNSYLVANIA,42,8785,VILLANOVA,045,DELAWARE
PENNSYLVANIA,42,8785,VILLANOVA,091,MONTGOMERY
PENNSYLVANIA,42,8784,VILLA MARIA,073,LAWRENCE
PENNSYLVANIA,42,8783,VILLAGE GREEN,045,DELAWARE
PENNSYLVANIA,42,8781,VICKSBURG,013,BLAIR
PENNSYLVANIA,42,8781,VICKSBURG,119,UNION
ILLINOIS,17,8780,VALIER,055,FRANKLIN
IOWA,19,8780,WASHTA,035,CHEROKEE
MAINE,23,8780,VASSALBORO,011,KENNEBEC
OHIO,39,8780,WEST LEIPSIC,137,PUTNAM
PENNSYLVANIA,42,8780,VESTABURG,125,WASHINGTON
ILLINOIS,17,8772,UTICA,099,LASALLE
ILLINOIS,17,8771,URSA,001,ADAMS
ILLINOIS,17,8770,URBANA,019,CHAMPAIGN
IOWA,19,8770,WASHINGTON,183,WASHINGTON
OHIO,39,8770,WESTLAKE,035,CUYAHOGA
PENNSYLVANIA,42,8770,VERSAILLES,003,ALLEGHENY
ILLINOIS,17,8769,URBANDALE,003,ALEXANDER
ILLINOIS,17,8768,URBAIN,055,FRANKLIN
IOWA,19,8768,WASHBURN,013,BLACK HAWK
ILLINOIS,17,8763,UNIVERSITY PARK,031,COOK
ILLINOIS,17,8763,UNIVERSITY PARK,197,WILL
ILLINOIS,17,8762,UNITY,003,ALEXANDER
ILLINOIS,17,8761,UNION HILL,091,KANKAKEE
ILLINOIS,17,8760,UNION,111,MCHENRY
IOWA,19,8760,WAPELLO,115,LOUISA
OHIO,39,8760,WEST LAFAYETTE,031,COSHOCTON
PENNSYLVANIA,42,8760,VERONA,003,ALLEGHENY
PENNSYLVANIA,42,8759,VENUS,031,CLARION
PENNSYLVANIA,42,8759,VENUS,121,VENANGO
PENNSYLVANIA,42,8758,VERNFIELD,091,MONTGOMERY
PENNSYLVANIA,42,8757,VENETIA,125,WASHINGTON
PENNSYLVANIA,42,8756,VENANGO,039,CRAWFORD
PENNSYLVANIA,42,8755,VAN VOORHIS,125,WASHINGTON
PENNSYLVANIA,42,8753,VAN METER,129,WESTMORELAND
HAWAII,15,8750,SOUTH POINT AIR FORCE STATION (HISTORICAL),001,HAWAII
ILLINOIS,17,8750,ULLIN,153,PULASKI
IOWA,19,8750,WALNUT,155,POTTAWATTAMIE
MAINE,23,8750,VANCEBORO,029,WASHINGTON
OHIO,39,8750,WEST JEFFERSON,097,MADISON
PENNSYLVANIA,42,8750,VANDLING,069,LACKAWANNA
OHIO,39,8745,WESTFIELD CENTER,103,MEDINA
HAWAII,15,8740,PUU WAAWAA,001,HAWAII
ILLINOIS,17,8740,TUSCOLA,041,DOUGLAS
IOWA,19,8740,WALL LAKE,161,SAC
OHIO,39,8740,WEST FARMINGTON,155,TRUMBULL
PENNSYLVANIA,42,8740,VANDERGRIFT,129,WESTMORELAND
ILLINOIS,17,8735,TUNNEL HILL,087,JOHNSON
ILLINOIS,17,8732,TROY GROVE,099,LASALLE
ILLINOIS,17,8730,TROY,119,MADISON
IOWA,19,8730,WALLINGFORD,063,EMMET
OHIO,39,8730,WESTERVILLE,041,DELAWARE
OHIO,39,8730,WESTERVILLE,049,FRANKLIN
PENNSYLVANIA,42,8730,VANDERBILT,051,FAYETTE
ILLINOIS,17,8728,TRIUMPH,099,LASALLE
ILLINOIS,17,8727,TRIVOLI,143,PEORIA
PENNSYLVANIA,42,8727,VAN,121,VENANGO
ILLINOIS,17,8726,TRIMBLE,033,CRAWFORD
HAWAII,15,8725,SCHOFIELD BARRACKS MILITARY RESERVATION,003,HONOLULU
ILLINOIS,17,8725,TRILLA,029,COLES
ILLINOIS,17,8725,TRILLA,035,CUMBERLAND
PENNSYLVANIA,42,8723,VALIER,065,JEFFERSON
PENNSYLVANIA,42,8722,UPPER SAINT CLAIR,003,ALLEGHENY
PENNSYLVANIA,42,8721,UTAHVILLE,033,CLEARFIELD
ILLINOIS,17,8720,TRENTON,027,CLINTON
IOWA,19,8720,WALKER,113,LINN
OHIO,39,8720,WEST ELKTON,135,PREBLE
PENNSYLVANIA,42,8720,VALLEY VIEW,107,SCHUYLKILL
PENNSYLVANIA,42,8719,UTICA,121,VENANGO
PENNSYLVANIA,42,8718,UPPER STRASBURG,055,FRANKLIN
PENNSYLVANIA,42,8717,VALLEY FORGE,029,CHESTER
PENNSYLVANIA,42,8716,VALENCIA,019,BUTLER
OHIO,39,8715,WESTCHESTER,017,BUTLER
PENNSYLVANIA,42,8715,UPPER DARBY,045,DELAWARE
IOWA,19,8714,WALFORD,011,BENTON
PENNSYLVANIA,42,8714,EAGLE,029,CHESTER
PENNSYLVANIA,42,8713,URSINA,111,SOMERSET
PENNSYLVANIA,42,8712,UPPER BLACK EDDY,017,BUCKS
PENNSYLVANIA,42,8711,UPPER SOUTHAMPTON,017,BUCKS
ILLINOIS,17,8710,TREMONT,179,TAZEWELL
IOWA,19,8710,WALCOTT,163,SCOTT
OHIO,39,8710,WEST CARROLLTON,113,MONTGOMERY
PENNSYLVANIA,42,8710,UPLAND,045,DELAWARE
PENNSYLVANIA,42,8709,UPPER ALLEN,041,CUMBERLAND
PENNSYLVANIA,42,8707,UPPER MERION,091,MONTGOMERY
OHIO,39,8703,WEST AUSTINTOWN,099,MAHONING
HAWAII,15,8700,PU‘UNENE,009,MAUI
ILLINOIS,17,8700,TOWER HILL,173,SHELBY
IOWA,19,8700,WAHPETON,059,DICKINSON
MAINE,23,8700,VAN BUREN,003,AROOSTOOK
PENNSYLVANIA,42,8694,UNITYVILLE,081,LYCOMING
PENNSYLVANIA,42,8693,UNITED,129,WESTMORELAND
PENNSYLVANIA,42,8692,UNIONVILLE,029,CHESTER
ILLINOIS,17,8690,TOWANDA,113,MCLEAN
IOWA,19,8690,WADENA,065,FAYETTE
OHIO,39,8690,WEST ALEXANDRIA,135,PREBLE
PENNSYLVANIA,42,8690,UNIONTOWN,051,FAYETTE
PENNSYLVANIA,42,8690,UNIONTOWN,063,INDIANA
ILLINOIS,17,8685,TOVEY,021,CHRISTIAN
PENNSYLVANIA,42,8682,UNION DEPOSIT,043,DAUPHIN
PENNSYLVANIA,42,8681,UNION DALE,115,SUSQUEHANNA
ILLINOIS,17,8680,TOULON,175,STARK
IOWA,19,8680,VOLGA,043,CLAYTON
OHIO,39,8680,WELLSVILLE,029,COLUMBIANA
PENNSYLVANIA,42,8680,UNION CITY,049,ERIE
PENNSYLVANIA,42,8677,ULYSSES,105,POTTER
PENNSYLVANIA,42,8676,ULSTER,015,BRADFORD
ILLINOIS,17,8675,TOPEKA,125,MASON
IOWA,19,8675,VIOLA,113,LINN
PENNSYLVANIA,42,8675,ULEDI,051,FAYETTE
ILLINOIS,17,8670,TONICA,099,LASALLE
IOWA,19,8670,VINTON,011,BENTON
OHIO,39,8670,WELLSTON,079,JACKSON
PENNSYLVANIA,42,8670,TYRONE,013,BLAIR
PENNSYLVANIA,42,8669,TYLERSVILLE,035,CLINTON
PENNSYLVANIA,42,8668,TYLERSPORT,091,MONTGOMERY
PENNSYLVANIA,42,8667,TYLERSBURG,031,CLARION
PENNSYLVANIA,42,8666,TYLER HILL,127,WAYNE
PENNSYLVANIA,42,8665,TWIN ROCKS,021,CAMBRIA
PENNSYLVANIA,42,8663,TUSCARORA,107,SCHUYLKILL
ILLINOIS,17,8660,TOLUCA,123,MARSHALL
IOWA,19,8660,VINING,171,TAMA
OHIO,39,8660,WELLINGTON,093,LORAIN
PENNSYLVANIA,42,8660,TURTLE CREEK,003,ALLEGHENY
PENNSYLVANIA,42,8652,TURTLEPOINT,083,MCKEAN
PENNSYLVANIA,42,8651,TURKEY CITY,031,CLARION
ILLINOIS,17,8650,TOLONO,019,CHAMPAIGN
IOWA,19,8650,VINCENT,187,WEBSTER
OHIO,39,8650,WAYNESVILLE,165,WARREN
PENNSYLVANIA,42,8650,TURBOTVILLE,097,NORTHUMBERLAND
PENNSYLVANIA,42,8645,TUNNELTON,063,INDIANA
ILLINOIS,17,8640,TOLEDO,035,CUMBERLAND
IOWA,19,8640,VILLISCA,137,MONTGOMERY
OHIO,39,8640,WAYNESFIELD,011,AUGLAIZE
PENNSYLVANIA,42,8640,TUNNELHILL,021,CAMBRIA
ILLINOIS,17,8630,TISKILWA,011,BUREAU
IOWA,19,8630,VICTOR,095,IOWA
IOWA,19,8630,VICTOR,157,POWESHIEK
OHIO,39,8630,WAYNESBURG,151,STARK
PENNSYLVANIA,42,8630,TUNKHANNOCK,131,WYOMING
IOWA,19,8625,VENTURA,033,CERRO GORDO
ILLINOIS,17,8620,TINLEY PARK,031,COOK
IOWA,19,8620,VARINA,151,POCAHONTAS
OHIO,39,8620,WAYNE,173,WOOD
PENNSYLVANIA,42,8620,TULLYTOWN,017,BUCKS
OHIO,39,8618,WAYLAND,133,PORTAGE
ILLINOIS,17,8616,TIMEWELL,009,BROWN
ILLINOIS,17,8615,TIME,149,PIKE
ILLINOIS,17,8610,TILTON,183,VERMILION
IOWA,19,8610,VAN WERT,053,DECATUR
OHIO,39,8610,WAVERLY,131,PIKE
PENNSYLVANIA,42,8610,TRUMBAUERSVILLE,017,BUCKS
PENNSYLVANIA,42,8605,TRUCKSVILLE,079,LUZERNE
HAWAII,15,8600,PUKO‘O,009,MAUI
ILLINOIS,17,8600,TILDEN,157,RANDOLPH
IOWA,19,8600,VAN METER,049,DALLAS
MAINE,23,8600,UPPER FRENCHVILLE,003,AROOSTOOK
OHIO,39,8600,WAUSEON,051,FULTON
PENNSYLVANIA,42,8600,TROY,015,BRADFORD
PENNSYLVANIA,42,8598,TROXELVILLE,109,SNYDER
PENNSYLVANIA,42,8597,TROUTVILLE,033,CLEARFIELD
PENNSYLVANIA,42,8595,TROUT RUN,081,LYCOMING
ILLINOIS,17,8590,THORNTON,031,COOK
IOWA,19,8590,VAN HORNE,011,BENTON
OHIO,39,8590,WATERVILLE,095,LUCAS
PENNSYLVANIA,42,8590,TROTTER,051,FAYETTE
OHIO,39,8588,WATERTOWN,167,WASHINGTON
OHIO,39,8587,WATERLOO,049,FRANKLIN
PENNSYLVANIA,42,8586,TROOPER,091,MONTGOMERY
OHIO,39,8585,WATERFORD,167,WASHINGTON
PENNSYLVANIA,42,8582,TREVOSE,017,BUCKS
PENNSYLVANIA,42,8581,TREXLERTOWN,077,LEHIGH
ILLINOIS,17,8580,THOMSON,015,CARROLL
IOWA,19,8580,VALERIA,099,JASPER
OHIO,39,8580,WASHINGTONVILLE,029,COLUMBIANA
OHIO,39,8580,WASHINGTONVILLE,099,MAHONING
PENNSYLVANIA,42,8580,TREVORTON,097,NORTHUMBERLAND
OHIO,39,8578,WASHINGTON TOWNSHIP,113,MONTGOMERY
ILLINOIS,17,8570,THOMPSONVILLE,055,FRANKLIN
IOWA,19,8570,VAIL,047,CRAWFORD
OHIO,39,8570,WASHINGTON COURT HOUSE,047,FAYETTE
MISSOURI,29,8564,ZANONI,153,OZARK
ILLINOIS,17,8560,THOMASBORO,019,CHAMPAIGN
IOWA,19,8560,UTE,133,MONONA
MAINE,23,8560,UNITY,027,WALDO
MISSOURI,29,8560,ZALMA,017,BOLLINGER
PENNSYLVANIA,42,8560,TRESCKOW,025,CARBON
MISSOURI,29,8552,YUKON,215,TEXAS
ILLINOIS,17,8550,THEBES,003,ALEXANDER
IOWA,19,8550,URBANDALE,153,POLK
MISSOURI,29,8550,WYATT,133,MISSISSIPPI
OHIO,39,8550,WARSAW,031,COSHOCTON
PENNSYLVANIA,42,8550,TREMONT,107,SCHUYLKILL
PENNSYLVANIA,42,8549,TREICHLERS,095,NORTHAMPTON
ILLINOIS,17,8545,THAWVILLE,075,IROQUOIS
PENNSYLVANIA,42,8545,TREDYFFRIN TOWNSHIP,029,CHESTER
ILLINOIS,17,8540,THAYER,167,SANGAMON
IOWA,19,8540,URBANA,011,BENTON
MISSOURI,29,8540,WYACONDA,045,CLARK
PENNSYLVANIA,42,8540,TRAPPE,091,MONTGOMERY
OHIO,39,8537,WARRENSVILLE HEIGHTS,035,CUYAHOGA
PENNSYLVANIA,42,8535,TRANSFER,039,CRAWFORD
ILLINOIS,17,8533,TEXICO,081,JEFFERSON
ILLINOIS,17,8532,TEXAS CITY,165,SALINE
ILLINOIS,17,8531,TENNESSEE,109,MCDONOUGH
ILLINOIS,17,8530,TEUTOPOLIS,049,EFFINGHAM
IOWA,19,8530,UNIVERSITY PARK,123,MAHASKA
MISSOURI,29,8530,WRIGHT CITY,219,WARREN
OHIO,39,8530,WARREN,155,TRUMBULL
PENNSYLVANIA,42,8530,TRAINER,045,DELAWARE
ILLINOIS,17,8529,TEMPLE HILL,151,POPE
ILLINOIS,17,8528,TECHNY (HISTORICAL),031,COOK
OHIO,39,8527,WARNOCK,013,BELMONT
OHIO,39,8524,WARNER,167,WASHINGTON
ILLINOIS,17,8520,TAYLORVILLE,021,CHRISTIAN
IOWA,19,8520,UNIVERSITY HEIGHTS,103,JOHNSON
MISSOURI,29,8520,WORTHINGTON,171,PUTNAM
OHIO,39,8520,WAPAKONETA,011,AUGLAIZE
PENNSYLVANIA,42,8520,TRAFFORD,003,ALLEGHENY
PENNSYLVANIA,42,8520,TRAFFORD,129,WESTMORELAND
OHIO,39,8516,WALTON HILLS,035,CUYAHOGA
OHIO,39,8514,WALNUT CREEK,075,HOLMES
PENNSYLVANIA,42,8514,TOWNVILLE,039,CRAWFORD
OHIO,39,8512,WALHONDING,031,COSHOCTON
ILLINOIS,17,8510,TAYLOR SPRINGS,135,MONTGOMERY
IOWA,19,8510,UNIONVILLE,007,APPANOOSE
MISSOURI,29,8510,WORTH,227,WORTH
OHIO,39,8510,WALDO,101,MARION
PENNSYLVANIA,42,8510,TOWER HILL NUMBER ONE,051,FAYETTE
ILLINOIS,17,8505,TAYLOR RIDGE,161,ROCK ISLAND
HAWAII,15,8500,PUKALANI,009,MAUI
ILLINOIS,17,8500,TAMPICO,195,WHITESIDE
IOWA,19,8500,UNION,083,HARDIN
MAINE,23,8500,UNION,013,KNOX
MISSOURI,29,8500,WORLAND,013,BATES
OHIO,39,8500,WALBRIDGE,173,WOOD
PENNSYLVANIA,42,8500,TOWER CITY,107,SCHUYLKILL
MISSOURI,29,8495,WOMACK,186,STE. GENEVIEVE
ILLINOIS,17,8490,TAMMS,003,ALEXANDER
IOWA,19,8490,UNDERWOOD,155,POTTAWATTAMIE
MISSOURI,29,8490,WOOLDRIDGE,053,COOPER
OHIO,39,8490,WAKEMAN,077,HURON
PENNSYLVANIA,42,8490,TOWANDA,015,BRADFORD
IOWA,19,8487,ULMER,161,SAC
OHIO,39,8485,WAKEFIELD,131,PIKE
PENNSYLVANIA,42,8485,TOUGHKENAMON,029,CHESTER
PENNSYLVANIA,42,8482,TORRANCE,129,WESTMORELAND
ILLINOIS,17,8480,TAMAROA,145,PERRY
IOWA,19,8480,UDELL,007,APPANOOSE
MISSOURI,29,8480,WOODSON TERRACE,189,ST. LOUIS
OHIO,39,8480,WAITE HILL,085,LAKE
PENNSYLVANIA,42,8480,TOPTON,011,BERKS
PENNSYLVANIA,42,8478,TOMPKINSVILLE,069,LACKAWANNA
PENNSYLVANIA,42,8476,TODD,061,HUNTINGDON
PENNSYLVANIA,42,8476,TODD,061,HUNTINGDON
MISSOURI,29,8475,WOOD HEIGHTS,177,RAY
PENNSYLVANIA,42,8475,TOBYHANNA,089,MONROE
MISSOURI,29,8471,WOLF ISLAND,133,MISSISSIPPI
ILLINOIS,17,8470,TALLULA,129,MENARD
IOWA,19,8470,TURIN,133,MONONA
MISSOURI,29,8470,WITTENBERG,157,PERRY
OHIO,39,8470,WADSWORTH,103,MEDINA
PENNSYLVANIA,42,8470,TITUSVILLE,039,CRAWFORD
PENNSYLVANIA,42,8466,TIRE HILL,111,SOMERSET
PENNSYLVANIA,42,8465,TIPTON,013,BLAIR
ILLINOIS,17,8460,TABLE GROVE,057,FULTON
IOWA,19,8460,TRURO,121,MADISON
MISSOURI,29,8460,WINSTON,061,DAVIESS
OHIO,39,8460,VINTON,053,GALLIA
PENNSYLVANIA,42,8460,TIONESTA,053,FOREST
PENNSYLVANIA,42,8455,TIONA,123,WARREN
ILLINOIS,17,8452,SYMERTON,197,WILL
ILLINOIS,17,8450,SYCAMORE,037,DEKALB
IOWA,19,8450,TRUESDALE,021,BUENA VISTA
MISSOURI,29,8450,WINONA,203,SHANNON
OHIO,39,8450,VINCENT,167,WASHINGTON
PENNSYLVANIA,42,8450,TIOGA,117,TIOGA
MISSOURI,29,8445,WINIGAN,211,SULLIVAN
PENNSYLVANIA,42,8445,TINICUM,045,DELAWARE
IOWA,19,8443,TROY MILLS,113,LINN
PENNSYLVANIA,42,8442,TIMBLIN,065,JEFFERSON
IOWA,19,8440,TRIPOLI,017,BREMER
MISSOURI,29,8440,WINFIELD,113,LINCOLN
OHIO,39,8440,VIENNA,155,TRUMBULL
PENNSYLVANIA,42,8440,TIDIOUTE,123,WARREN
OHIO,39,8437,VICKERY,143,SANDUSKY
ILLINOIS,17,8436,SWEETWATER,129,MENARD
ILLINOIS,17,8433,SWANWICK,145,PERRY
ILLINOIS,17,8430,SWANSEA,163,ST. CLAIR
IOWA,19,8430,TREYNOR,155,POTTAWATTAMIE
MISSOURI,29,8430,WINDSOR,083,HENRY
OHIO,39,8430,VERSAILLES,037,DARKE
PENNSYLVANIA,42,8430,THROOP,069,LACKAWANNA
ILLINOIS,17,8427,SUTTER,067,HANCOCK
PENNSYLVANIA,42,8427,THREE SPRINGS,061,HUNTINGDON
PENNSYLVANIA,42,8426,THORNTON,045,DELAWARE
ILLINOIS,17,8425,SUNNYSIDE,111,MCHENRY
MISSOURI,29,8425,WINDYVILLE,059,DALLAS
PENNSYLVANIA,42,8425,THORNDALE,029,CHESTER
PENNSYLVANIA,42,8424,THORNHURST,069,LACKAWANNA
ILLINOIS,17,8423,SUNFIELD,145,PERRY
PENNSYLVANIA,42,8423,THORNBURG,003,ALLEGHENY
ILLINOIS,17,8420,SUMNER,101,LAWRENCE
IOWA,19,8420,TRAER,171,TAMA
MISSOURI,29,8420,WINCHESTER,045,CLARK
OHIO,39,8420,VERONA,113,MONTGOMERY
OHIO,39,8420,VERONA,135,PREBLE
PENNSYLVANIA,42,8420,THOMPSONTOWN,067,JUNIATA
IOWA,19,8418,TRACY,125,MARION
PENNSYLVANIA,42,8418,THOMPSON,115,SUSQUEHANNA
PENNSYLVANIA,42,8417,THOMASVILLE,133,YORK
ILLINOIS,17,8415,SUMMUM,057,FULTON
MISSOURI,29,8412,WILSON CITY,133,MISSISSIPPI
ILLINOIS,17,8410,SUMMIT,031,COOK
IOWA,19,8410,TORONTO,045,CLINTON
MISSOURI,29,8410,WILLOW SPRINGS,091,HOWELL
PENNSYLVANIA,42,8410,TERRE HILL,071,LANCASTER
ILLINOIS,17,8405,SUMMER HILL,149,PIKE
PENNSYLVANIA,42,8405,TEMPLETON,005,ARMSTRONG
HAWAII,15,8400,PUHI,007,KAUAI
ILLINOIS,17,8400,SUMMERFIELD,163,ST. CLAIR
IOWA,19,8400,TOLEDO,171,TAMA
MISSOURI,29,8400,WILLIAMSVILLE,223,WAYNE
OHIO,39,8400,VERMILION,043,ERIE
OHIO,39,8400,VERMILION,093,LORAIN
PENNSYLVANIA,42,8400,TEMPLE,011,BERKS
MISSOURI,29,8399,WILLIAMSTOWN,111,LEWIS
MISSOURI,29,8398,WILLIAMSBURG,027,CALLAWAY
IOWA,19,8397,TOETERVILLE,131,MITCHELL
MISSOURI,29,8396,WILLARD,077,GREENE
IOWA,19,8395,TODDVILLE,113,LINN
MISSOURI,29,8394,WILDWOOD,081,HARRISON
MISSOURI,29,8393,WILDWOOD,189,ST. LOUIS
ILLINOIS,17,8390,SULLIVAN,139,MOULTRIE
IOWA,19,8390,TITONKA,109,KOSSUTH
MAINE,23,8390,TURNER,001,ANDROSCOGGIN
MISSOURI,29,8390,WILBUR PARK,189,ST. LOUIS
OHIO,39,8390,VENEDOCIA,161,VAN WERT
PENNSYLVANIA,42,8390,TELFORD,017,BUCKS
PENNSYLVANIA,42,8390,TELFORD,091,MONTGOMERY
ILLINOIS,17,8388,SUGAR GROVE,089,KANE
ILLINOIS,17,8386,SUBLETTE,103,LEE
PENNSYLVANIA,42,8384,WASHINGTON CROSSING,017,BUCKS
OHIO,39,8383,VAUGHNSVILLE,137,PUTNAM
PENNSYLVANIA,42,8382,TAYLORSTOWN,125,WASHINGTON
ILLINOIS,17,8380,STRONGHURST,071,HENDERSON
IOWA,19,8380,TIPTON,031,CEDAR
MISSOURI,29,8380,WHITEWATER,031,CAPE GIRARDEAU
OHIO,39,8380,VAN WERT,161,VAN WERT
PENNSYLVANIA,42,8380,TAYLOR,069,LACKAWANNA
HAWAII,15,8375,PRINCEVILLE,007,KAUAI
ILLINOIS,17,8370,STREATOR,099,LASALLE
ILLINOIS,17,8370,STREATOR,105,LIVINGSTON
IOWA,19,8370,TINGLEY,159,RINGGOLD
MISSOURI,29,8370,WHITESIDE,113,LINCOLN
